time	gFx	gFy	gFz	TgF
4.981208332	0,0575	0,2434	1,0128	1,043
4.983339894	0,0561	0,2468	1,0121	1,043
4.985793384	0,0548	0,2524	1,0152	1,048
4.98833255	0,0534	0,2553	1,0169	1,05
4.990852602	0,0524	0,2597	1,0172	1,051
4.992932446	0,0512	0,2627	1,0199	1,054
4.994217134	0,0473	0,2639	1,0228	1,057
4.999424477	0,0441	0,2678	1,0235	1,059
5.000295988	0,0451	0,2685	1,0252	1,061
5.001757446	0,0482	0,2597	1,0223	1,056
5.00582703	0,0446	0,2619	1,0282	1,062
5.006071769	0,0377	0,2661	1,0318	1,066
5.009903748	0,0346	0,2717	1,0321	1,068
5.011562498	0,037	0,2768	1,0321	1,069
5.015088175	0,039	0,2803	1,0284	1,067
5.016764686	0,0397	0,2856	1,0277	1,067
5.018764217	0,0399	0,29	1,0252	1,066
5.021485415	0,0387	0,2954	1,0223	1,065
5.023771352	0,039	0,2988	1,0243	1,068
5.025678332	0,0412	0,2974	1,0221	1,065
5.028445207	0,0426	0,2998	1,0194	1,063
5.030020467	0,0456	0,3015	1,0182	1,063
5.035424425	0,0465	0,2954	1,0138	1,057
5.036100154	0,0475	0,2937	1,0099	1,053
5.03717255	0,0485	0,2886	1,004	1,046
5.040886404	0,0487	0,2842	0,9959	1,037
5.042130779	0,0502	0,28	0,9886	1,029
5.046177602	0,0485	0,2766	0,983	1,022
5.047310363	0,05	0,2764	0,9803	1,02
5.050089946	0,0492	0,2773	0,9793	1,019
5.052776717	0,0529	0,2759	0,9771	1,017
5.056163175	0,0578	0,2739	0,9747	1,014
5.058227029	0,0602	0,2654	0,9732	1,011
5.062000727	0,0627	0,2663	0,9708	1,009
5.062239738	0,0668	0,2698	0,9705	1,01
5.066752967	0,069	0,2742	0,9693	1,01
5.066947134	0,0649	0,2761	0,9703	1,011
5.069254061	0,0634	0,2808	0,971	1,013
5.071627863	0,0622	0,2786	0,9688	1,01
5.08078255	0,0605	0,28	0,9749	1,016
5.081543384	0,057	0,2798	0,9779	1,019
5.081701352	0,0548	0,2798	0,9783	1,019
5.081822082	0,0551	0,2803	0,9791	1,02
5.083139582	0,0539	0,2815	0,9786	1,02
5.086568592	0,0553	0,2783	0,9793	1,02
5.0878963	0,0522	0,2795	0,9791	1,02
5.091278332	0,0492	0,2817	0,982	1,023
5.092615936	0,0485	0,2878	0,9891	1,031
5.096671248	0,0504	0,2881	0,9898	1,032
5.098412446	0,0534	0,292	0,9935	1,037
5.1012663	0,0529	0,2961	0,9984	1,043
5.102470571	0,0524	0,2981	1,0006	1,045
5.107919686	0,0522	0,2959	1,0052	1,049
5.108448488	0,0514	0,2959	1,0101	1,054
5.109414009	0,0519	0,2964	1,0113	1,055
5.111896873	0,0529	0,2927	1,0101	1,053
5.114861404	0,0539	0,2891	1,0099	1,052
5.117461509	0,0556	0,2878	1,0101	1,052
5.119864009	0,0531	0,2864	1,0094	1,051
5.122264217	0,0522	0,2864	1,0069	1,048
5.123858019	0,0509	0,2861	0,9996	1,041
5.127387238	0,0507	0,2842	0,993	1,034
5.128469894	0,0509	0,2817	0,9869	1,028
5.131951404	0,0517	0,2844	0,9835	1,025
5.134140259	0,0526	0,2844	0,9793	1,021
5.136818436	0,0517	0,283	0,9793	1,021
5.14009479	0,0524	0,2837	0,9752	1,017
5.142356925	0,0536	0,2847	0,97	1,012
5.144948436	0,0548	0,2834	0,9656	1,008
5.146282602	0,0568	0,2808	0,96	1,002
5.148539529	0,0573	0,2795	0,9568	0,998
5.150871144	0,0541	0,2798	0,9561	0,998
5.153401613	0,0526	0,2817	0,9568	0,999
5.155910675	0,0512	0,2869	0,9517	0,995
5.158247134	0,0468	0,2905	0,9481	0,993
5.160608696	0,0468	0,292	0,9463	0,991
5.163551821	0,0448	0,2944	0,9476	0,993
5.165574165	0,0448	0,2935	0,9544	1
5.168294061	0,0441	0,2981	0,962	1,008
5.170758227	0,0434	0,2961	0,9732	1,018
5.172970259	0,0429	0,3008	0,984	1,03
5.17525854	0,0443	0,3025	0,991	1,037
5.177056769	0,0473	0,3003	0,9957	1,041
5.180515884	0,0529	0,2991	1,0018	1,047
5.182594477	0,0551	0,2947	1,0108	1,054
5.184788436	0,0585	0,2927	1,0218	1,065
5.187952134	0,0568	0,2947	1,024	1,067
5.193304373	0,0585	0,291	1,0226	1,065
5.193829529	0,0595	0,2817	1,0187	1,059
5.194041717	0,0605	0,272	1,0133	1,051
5.19703729	0,0595	0,27	1,013	1,05
5.198503227	0,059	0,2695	1,0157	1,053
5.201310727	0,057	0,2637	1,0184	1,054
5.203904477	0,057	0,2602	1,0274	1,061
5.208100207	0,0558	0,2585	1,0321	1,065
5.212258279	0,058	0,2551	1,0331	1,066
5.212442238	0,0592	0,2536	1,0338	1,066
5.213645519	0,0605	0,2507	1,0292	1,061
5.216956509	0,0614	0,2492	1,0233	1,055
5.218025154	0,059	0,2505	1,0169	1,049
5.221665936	0,059	0,2492	1,0074	1,039
5.224197811	0,0556	0,2461	0,9984	1,03
5.225640207	0,0524	0,2468	0,9906	1,022
5.227995675	0,048	0,2451	0,9852	1,016
5.231003852	0,0463	0,2426	0,9845	1,015
5.231742863	0,0453	0,2439	0,9815	1,012
5.235690102	0,0448	0,2434	0,9825	1,013
5.237834321	0,0402	0,2453	0,9791	1,01
5.239740415	0,0377	0,2446	0,9742	1,005
5.241781561	0,0355	0,2407	0,9722	1,002
5.245217498	0,0338	0,238	0,9708	1
5.247746404	0,0336	0,2365	0,9735	1,002
5.249623331	0,0319	0,2375	0,983	1,012
5.252323592	0,0348	0,2365	0,9906	1,019
5.254428071	0,0392	0,238	0,9964	1,025
5.257328071	0,0419	0,2353	1,005	1,033
5.259096092	0,0475	0,238	1,0069	1,036
5.261289373	0,0517	0,2356	1,0094	1,038
5.264685884	0,0561	0,2282	1,013	1,04
5.26640755	0,0641	0,2246	1,0187	1,045
5.270067029	0,0685	0,2202	1,0216	1,047
5.271088279	0,0705	0,2153	1,0235	1,048
5.274396144	0,0756	0,2119	1,0235	1,048
5.27592479	0,0781	0,2077	1,0204	1,044
5.278868123	0,0788	0,2009	1,0228	1,045
5.27998505	0,0763	0,1957	1,0265	1,048
5.284944217	0,0737	0,1962	1,0284	1,05
5.285829217	0,0693	0,1989	1,0267	1,048
5.28825479	0,068	0,1987	1,023	1,044
5.290767811	0,0678	0,1962	1,0206	1,042
5.293063748	0,0693	0,1923	1,0143	1,035
5.296260519	0,0695	0,1882	1,0147	1,034
5.298036665	0,0685	0,1865	1,0211	1,04
5.300303488	0,07	0,1896	1,0245	1,044
5.30249729	0,0695	0,1911	1,0194	1,039
5.304879529	0,0697	0,1916	1,0072	1,028
5.309429581	0,068	0,1918	0,9957	1,016
5.310026977	0,0658	0,1913	0,984	1,005
5.311415206	0,0622	0,1911	0,9764	0,997
5.313735154	0,0553	0,1953	0,9705	0,992
5.315937238	0,0504	0,2026	0,9671	0,989
5.318744165	0,0417	0,2104	0,9586	0,982
5.320905363	0,0343	0,2116	0,9493	0,973
5.324007029	0,0302	0,2109	0,9446	0,968
5.326493071	0,0265	0,2082	0,9432	0,966
5.329785831	0,0209	0,2082	0,9488	0,972
5.33105104	0,0236	0,2136	0,9595	0,983
5.333749269	0,0228	0,2175	0,9669	0,991
5.336286665	0,0246	0,228	0,9698	0,997
5.338563019	0,0236	0,2334	0,9678	0,996
5.340386821	0,0241	0,2385	0,9644	0,994
5.343130259	0,0241	0,2385	0,9583	0,988
5.346373019	0,0258	0,2378	0,9608	0,99
5.347941404	0,0226	0,2414	0,9666	0,997
5.350712186	0,0219	0,2497	0,9801	1,012
5.353163019	0,0211	0,2558	0,9942	1,027
5.357995623	0,0243	0,2568	1,0013	1,034
5.358611248	0,0302	0,2527	1,0079	1,04
5.359942394	0,036	0,2483	1,0118	1,042
5.361866977	0,0375	0,247	1,0179	1,048
5.364224321	0,0368	0,2544	1,0257	1,057
5.367541769	0,0373	0,2602	1,0221	1,055
5.369806873	0,037	0,2617	1,0106	1,045
5.374023696	0,0399	0,2602	0,9986	1,033
5.374687134	0,0429	0,2571	0,9906	1,024
5.376620831	0,0448	0,2527	0,993	1,026
5.379610884	0,0473	0,2514	0,9989	1,031
5.381601873	0,0504	0,2524	1,0016	1,034
5.384203644	0,0529	0,2512	0,9986	1,031
5.386902394	0,0573	0,2475	0,9864	1,019
5.390480936	0,0578	0,2424	0,9764	1,008
5.39216104	0,0568	0,2446	0,9683	1
5.394013279	0,0575	0,2458	0,9617	0,994
5.39675729	0,0583	0,251	0,961	0,995
5.398556769	0,0585	0,2519	0,9637	0,998
5.40095104	0,0566	0,2568	0,96	0,995
5.404101092	0,058	0,2571	0,9556	0,991
5.405663956	0,0546	0,2622	0,9515	0,988
5.40933005	0,0522	0,2622	0,95	0,987
5.410445623	0,0463	0,2659	0,9534	0,991
5.413224269	0,0404	0,2722	0,9598	0,998
5.414826873	0,0368	0,2764	0,9698	1,009
5.417273019	0,0329	0,2822	0,9783	1,019
5.420427394	0,0299	0,2834	0,9793	1,02
5.422092706	0,0302	0,281	0,9871	1,027
5.424974946	0,0321	0,2778	0,9969	1,035
5.427114425	0,0309	0,2825	1,0108	1,05
5.429969061	0,0321	0,2861	1,0223	1,062
5.432235988	0,0341	0,2847	1,0265	1,066
5.434667446	0,0404	0,2798	1,0213	1,06
5.437262759	0,0487	0,2678	1,0213	1,057
5.441243175	0,0519	0,261	1,024	1,058
5.441859373	0,057	0,2593	1,0345	1,068
5.444124477	0,0605	0,2632	1,0411	1,076
5.447749425	0,0644	0,2676	1,046	1,082
5.449195519	0,0697	0,2685	1,0372	1,074
5.451395519	0,0722	0,2646	1,0221	1,058
5.453839477	0,0756	0,2556	1,0059	1,041
5.456585519	0,0773	0,2514	0,9986	1,033
5.458184373	0,0756	0,2549	0,9996	1,034
5.460743644	0,0751	0,2551	1,0001	1,035
5.463277706	0,0744	0,2544	0,993	1,028
5.466147394	0,0737	0,2485	0,9779	1,012
5.468781769	0,0707	0,238	0,9652	0,997
5.469927238	0,0675	0,239	0,9605	0,992
5.473954477	0,0661	0,238	0,9586	0,99
5.47496854	0,0644	0,2444	0,9605	0,993
5.477595102	0,0617	0,2524	0,959	0,994
5.480154113	0,058	0,2558	0,9498	0,985
5.482317811	0,0541	0,2539	0,9393	0,974
5.485942758	0,0514	0,251	0,9322	0,967
5.487592133	0,0485	0,25	0,9361	0,97
5.489424686	0,0431	0,2505	0,9505	0,984
5.491762915	0,0385	0,2575	0,9656	1
5.495105779	0,039	0,2605	0,9786	1,013
5.496847238	0,0395	0,2605	0,9818	1,016
5.498772186	0,0448	0,2544	0,9813	1,015
5.501701977	0,049	0,248	0,9847	1,017
5.504077915	0,0519	0,2485	0,995	1,027
5.506783227	0,0534	0,2514	1,0133	1,045
5.508817706	0,0546	0,2632	1,0255	1,06
5.511022915	0,0605	0,2646	1,0287	1,064
5.513632967	0,0649	0,2541	1,0209	1,054
5.516372654	0,0673	0,2422	1,015	1,046
5.51828255	0,069	0,2409	1,0169	1,047
5.520669894	0,0673	0,2441	1,0201	1,051
5.523008436	0,0624	0,2492	1,0209	1,053
5.525297342	0,0607	0,2553	1,0147	1,048
5.528079738	0,0624	0,2502	1,0062	1,039
5.530379061	0,0617	0,2373	0,9954	1,025
5.532742863	0,0614	0,228	0,9945	1,022
5.534976561	0,058	0,2287	1,0074	1,035
5.538489008	0,0566	0,2358	1,0211	1,049
5.539844008	0,0536	0,2466	1,0301	1,061
5.542537915	0,0553	0,2488	1,025	1,056
5.544474217	0,0575	0,2395	1,0079	1,038
5.547202342	0,0583	0,2341	0,994	1,023
5.550311561	0,0573	0,237	0,9925	1,022
5.55190255	0,057	0,2453	0,992	1,024
5.555052602	0,0522	0,2578	0,995	1,029
5.556697186	0,049	0,2585	0,9866	1,021
5.559152342	0,049	0,2507	0,9739	1,007
5.561293956	0,049	0,2368	0,9659	0,996
5.564010154	0,0458	0,229	0,9678	0,996
5.566543436	0,0451	0,2309	0,9837	1,011
5.568897498	0,0431	0,2422	0,9996	1,029
5.571978383	0,0446	0,2514	1,0072	1,039
5.574458071	0,046	0,2573	0,9998	1,033
5.576415415	0,0495	0,2546	0,9881	1,022
5.579192967	0,0492	0,2495	0,982	1,014
5.581322863	0,0509	0,2492	0,9888	1,021
5.583208123	0,0524	0,2534	1,0079	1,041
5.586409633	0,0522	0,2617	1,0196	1,054
5.588720102	0,0556	0,2634	1,0218	1,057
5.590291613	0,0627	0,2573	1,0135	1,048
5.593385467	0,0668	0,2497	1,0103	1,043
5.595525883	0,0624	0,2512	1,0116	1,044
5.597592654	0,0622	0,2578	1,0243	1,058
5.600674477	0,0597	0,269	1,034	1,07
5.603473019	0,0617	0,2734	1,0338	1,071
5.605143436	0,0624	0,2676	1,027	1,063
5.6070288	0,0634	0,258	1,0211	1,055
5.610275779	0,0646	0,2514	1,0289	1,061
5.613546456	0,0646	0,2492	1,0392	1,071
5.614828436	0,0649	0,2575	1,0485	1,082
5.617321821	0,0668	0,2629	1,0502	1,085
5.6199163	0,0668	0,261	1,0345	1,069
5.621748592	0,0722	0,2541	1,0125	1,046
5.624040467	0,0729	0,2456	0,9976	1,03
5.626397811	0,0697	0,2448	0,9942	1,026
5.628647133	0,0653	0,2485	0,9957	1,028
5.630913644	0,0617	0,2551	0,9979	1,032
5.633272863	0,0575	0,2519	0,9925	1,026
5.636046092	0,0585	0,2397	0,9783	1,009
5.639780936	0,0592	0,2309	0,9695	0,998
5.640814581	0,0546	0,2275	0,9664	0,994
5.643361717	0,048	0,2324	0,9713	1
5.64660229	0,0424	0,2424	0,97	1,001
5.648114946	0,0336	0,2536	0,9571	0,991
5.650268071	0,0299	0,2527	0,9405	0,974
5.652561196	0,0285	0,2441	0,928	0,96
5.656764686	0,0263	0,2414	0,9309	0,962
5.657463488	0,0236	0,2451	0,9527	0,984
5.660225258	0,0231	0,2517	0,9781	1,01
5.66239354	0,0282	0,2607	0,9979	1,032
5.664880467	0,0351	0,2568	1,003	1,036
5.668131456	0,0426	0,2488	0,9935	1,025
5.670237967	0,0495	0,2426	0,9884	1,019
5.672255727	0,0495	0,2461	0,9847	1,016
5.674845883	0,0512	0,2558	0,9903	1,024
5.676996925	0,0524	0,2639	0,9942	1,03
5.679987342	0,0539	0,2622	0,9859	1,022
5.682252967	0,0602	0,2495	0,9771	1,01
5.68614604	0,0627	0,239	0,9749	1,006
5.687151977	0,0627	0,2331	0,9852	1,014
5.689600154	0,0585	0,2417	1,0018	1,032
5.691736665	0,0602	0,2524	1,0123	1,045
5.694568279	0,0614	0,2541	1,0045	1,038
5.697055727	0,0631	0,2448	0,9835	1,015
5.69931604	0,0656	0,237	0,9681	0,999
5.702764685	0,0622	0,2356	0,9595	0,99
5.704257967	0,057	0,2422	0,963	0,995
5.707613019	0,0478	0,2539	0,9688	1,003
5.709030102	0,0434	0,26	0,9634	0,999
5.710744477	0,0434	0,2512	0,9546	0,988
5.71347604	0,0441	0,2334	0,949	0,978
5.716060467	0,0417	0,2275	0,9556	0,983
5.71850255	0,0333	0,237	0,981	1,01
5.720523071	0,0309	0,2488	0,9986	1,03
5.722382498	0,0341	0,2539	1,0042	1,036
5.725860102	0,0407	0,2444	0,9989	1,029
5.728001821	0,0448	0,2343	0,9881	1,017
5.730524581	0,0468	0,2324	0,9884	1,016
5.732957863	0,0453	0,2441	0,9994	1,03
5.735395154	0,0463	0,2531	1,0138	1,046
5.737152706	0,0495	0,2593	1,0189	1,053
5.739818956	0,0551	0,2536	1,0165	1,049
5.742539998	0,0631	0,2436	1,0077	1,039
5.745260571	0,0641	0,2368	1,0125	1,042
5.746723696	0,0595	0,24	1,0228	1,052
5.749785883	0,0544	0,2505	1,0345	1,066
5.752478175	0,0482	0,2615	1,0338	1,067
5.75396281	0,0502	0,2641	1,0211	1,056
5.756565258	0,0531	0,2583	1,002	1,036
5.7586013	0,0514	0,2527	0,993	1,026
5.762058852	0,0458	0,2578	1,0001	1,034
5.763224946	0,0431	0,2683	1,015	1,051
5.766544477	0,0426	0,2739	1,0221	1,059
5.769321144	0,0458	0,2712	1,0196	1,056
5.772021821	0,0553	0,2646	1,0123	1,048
5.773452654	0,057	0,2544	1,0057	1,039
5.776871248	0,0556	0,2583	1,0135	1,047
5.77958229	0,0497	0,2724	1,0272	1,064
5.781340363	0,0448	0,2803	1,0238	1,062
5.78343281	0,0456	0,2834	1,0089	1,049
5.785893279	0,0478	0,2705	0,9879	1,025
5.78995979	0,0424	0,2612	0,9757	1,011
5.79062755	0,0348	0,2649	0,9827	1,018
5.793267654	0,0258	0,2749	0,993	1,031
5.794715363	0,0214	0,2795	0,9989	1,037
5.796915519	0,0246	0,2786	0,9967	1,035
5.799493383	0,027	0,272	0,9842	1,021
5.801922654	0,0333	0,2646	0,9815	1,017
5.806980154	0,0331	0,2668	0,9874	1,023
5.807699008	0,0329	0,2776	0,9959	1,034
5.809074477	0,0338	0,2893	0,9969	1,039
5.8115213	0,0365	0,2917	0,9854	1,028
5.813818227	0,0421	0,2842	0,9686	1,01
5.816416352	0,0439	0,2759	0,96	1
5.818990779	0,0436	0,271	0,9681	1,006
5.821202238	0,0402	0,279	0,9842	1,024
5.82373005	0,0373	0,2839	0,9954	1,036
5.825824842	0,0429	0,2825	0,9962	1,036
5.828503696	0,0524	0,2685	0,9874	1,025
5.830881196	0,0595	0,2563	0,9796	1,014
5.833321404	0,0605	0,2585	0,9837	1,019
5.836312133	0,06	0,2715	0,994	1,032
5.83943906	0,06	0,2844	0,9954	1,037
5.840995206	0,0656	0,2822	0,9813	1,023
5.843340467	0,0761	0,2717	0,963	1,003
5.846072133	0,0783	0,2563	0,9544	0,991
5.848592029	0,0727	0,2536	0,9573	0,993
5.850998592	0,0658	0,2619	0,9722	1,009
5.853308592	0,06	0,2681	0,9798	1,018
5.854872394	0,0622	0,2685	0,9744	1,013
5.858006196	0,0658	0,2593	0,9649	1,001
5.860602238	0,0685	0,2492	0,9576	0,992
5.86275979	0,0671	0,2463	0,9583	0,992
5.865341977	0,0595	0,2578	0,9674	1,003
5.867668748	0,057	0,2688	0,9742	1,012
5.871808175	0,0602	0,2659	0,9683	1,006
5.872361196	0,0678	0,2553	0,9571	0,993
5.874901248	0,0688	0,2451	0,9524	0,986
5.877272446	0,0658	0,2448	0,96	0,993
5.879514685	0,059	0,2544	0,9761	1,01
5.882008019	0,0551	0,2666	0,9884	1,025
5.884290415	0,0551	0,2673	0,9825	1,02
5.887718644	0,0575	0,2566	0,9737	1,009
5.888683956	0,0561	0,2468	0,9737	1,006
5.891767238	0,0519	0,2424	0,9876	1,018
5.894077915	0,0485	0,251	1,0111	1,043
5.896924581	0,0531	0,2595	1,0255	1,059
5.898660831	0,0627	0,2585	1,0272	1,061
5.901281456	0,0722	0,2495	1,0125	1,045
5.903228019	0,0778	0,2424	0,9974	1,029
5.906135623	0,0741	0,2466	0,9901	1,023
5.909174529	0,0656	0,2619	0,9884	1,025
5.910928279	0,0617	0,271	0,984	1,022
5.913349217	0,0602	0,2676	0,9754	1,013
5.915667237	0,0644	0,2558	0,9686	1,004
5.918233956	0,0619	0,2502	0,9713	1,005
5.919809269	0,0544	0,2553	0,9886	1,022
5.926279477	0,0409	0,2673	1,0047	1,04
5.927173592	0,038	0,2786	1,0116	1,05
5.929845831	0,0399	0,2751	1,0057	1,043
5.930178279	0,0443	0,2654	0,9969	1,033
5.9324038	0,0439	0,2602	0,9998	1,034
5.934737706	0,0385	0,2634	1,0106	1,045
5.941942758	0,0329	0,2739	1,0238	1,06
5.942308331	0,0333	0,2798	1,0267	1,065
5.942396196	0,038	0,2695	1,0169	1,053
5.943791665	0,0409	0,2556	1,0059	1,039
5.946865362	0,0404	0,2456	1,0045	1,035
5.949149737	0,0346	0,2546	1,0138	1,046
5.951408435	0,0282	0,2668	1,0213	1,056
5.953373644	0,0272	0,2722	1,0179	1,054
5.9570463	0,0341	0,259	1,0008	1,034
5.959246196	0,0368	0,247	0,9859	1,017
5.961433071	0,0355	0,239	0,9832	1,012
5.963656717	0,025	0,2512	0,9901	1,022
5.966169737	0,0172	0,2705	0,9947	1,031
5.96907281	0,0128	0,2759	0,983	1,021
5.971286404	0,0187	0,2651	0,9586	0,995
5.973473487	0,0192	0,2534	0,9468	0,98
5.97586906	0,0148	0,2544	0,9534	0,987
5.978231925	0,0055	0,2695	0,9761	1,013
5.980516092	0,0033	0,28	0,9952	1,034
5.983065571	0,0114	0,2808	1,0023	1,041
5.985669946	0,0224	0,2639	0,9954	1,03
5.9875888	0,0272	0,2536	0,9928	1,025
5.990280779	0,0255	0,2605	1,0052	1,039
5.992801352	0,0194	0,2822	1,0113	1,05
5.995298852	0,0172	0,2957	1,0086	1,051
5.997527029	0,027	0,2895	0,993	1,035
6.000136717	0,0346	0,2712	0,9781	1,016
6.002463279	0,0368	0,2622	0,9805	1,016
6.004445467	0,0343	0,2651	0,9984	1,034
6.006671769	0,0302	0,2739	1,0243	1,061
6.010203383	0,0363	0,2749	1,0299	1,067
6.01103406	0,0448	0,2641	1,0284	1,063
6.014420467	0,0544	0,2522	1,0182	1,05
6.016239998	0,0575	0,2522	1,0167	1,049
6.018655831	0,0509	0,2661	1,0187	1,054
6.020935154	0,0487	0,2793	1,0172	1,056
6.024312237	0,0507	0,281	1,0062	1,046
6.027274477	0,0568	0,2656	0,9903	1,027
6.029586248	0,0602	0,251	0,9859	1,019
6.030095675	0,057	0,2507	1,0023	1,035
6.034305258	0,0517	0,2644	1,0245	1,059
6.037417915	0,0465	0,2773	1,036	1,073
6.039165883	0,0509	0,2773	1,0282	1,066
6.040693696	0,0614	0,2578	1,0064	1,041
6.044005154	0,0629	0,2434	0,9937	1,025
6.045908748	0,0573	0,2468	0,9908	1,023
6.047712967	0,0485	0,2661	0,9947	1,031
6.05028906	0,0407	0,279	0,9871	1,027
6.053991717	0,0434	0,2751	0,9722	1,011
6.054557446	0,0478	0,258	0,9595	0,995
6.058325519	0,0448	0,2556	0,9568	0,991
6.06146979	0,0353	0,2678	0,9654	1,002
6.061747446	0,0277	0,2852	0,9747	1,016
6.065169217	0,025	0,2917	0,9695	1,013
6.067536873	0,0292	0,2832	0,96	1,001
6.072790727	0,0314	0,2668	0,9498	0,987
6.073470206	0,0324	0,2619	0,9532	0,989
6.074392237	0,0255	0,2773	0,9688	1,008
6.080169842	0,0211	0,2942	0,9796	1,023
6.08063229	0,0236	0,2957	0,9742	1,018
6.081841508	0,0304	0,2788	0,9617	1,002
6.08546505	0,0321	0,2646	0,9534	0,99
6.087542446	0,0282	0,2678	0,9612	0,998
6.088812498	0,0226	0,2815	0,9783	1,018
6.09146005	0,0233	0,293	0,984	1,027
6.094269112	0,0314	0,2834	0,9761	1,017
6.096381196	0,0382	0,2681	0,9671	1,004
6.098804165	0,0421	0,2661	0,9649	1,002
6.101217498	0,0399	0,2771	0,9708	1,01
6.103276196	0,0341	0,2927	0,9808	1,024
6.105398175	0,0353	0,2969	0,9783	1,023
6.108155102	0,0456	0,2844	0,97	1,012
6.11018229	0,0487	0,2678	0,9666	1,004
6.113697654	0,0497	0,2615	0,9735	1,009
6.115548175	0,0429	0,2727	0,9893	1,027
6.1179413	0,0333	0,2861	1,0011	1,042
6.119544633	0,0351	0,2856	0,992	1,033
6.122081196	0,0414	0,2688	0,9725	1,01
6.125513487	0,0473	0,2553	0,9625	0,997
6.127480467	0,0409	0,2607	0,9678	1,003
6.130545779	0,0346	0,2764	0,9803	1,019
6.132869685	0,0336	0,2866	0,9849	1,026
6.135214425	0,0397	0,2822	0,9854	1,026
6.136591925	0,0468	0,2693	0,984	1,021
6.139702133	0,0473	0,2605	0,9913	1,026
6.141640102	0,0409	0,2707	1,0084	1,045
6.144854008	0,0358	0,2881	1,0213	1,062
6.145675883	0,037	0,2932	1,0221	1,064
6.148934164	0,0431	0,2776	1,0089	1,047
6.151222862	0,049	0,2637	1,0011	1,036
6.153131821	0,0451	0,2634	1,0018	1,037
6.156596508	0,0351	0,2746	1,0106	1,048
6.158451977	0,0294	0,2812	1,0155	1,054
6.160914842	0,0331	0,2759	1,0103	1,048
6.163167862	0,0429	0,2619	1,0079	1,042
6.166075883	0,0436	0,2585	1,0113	1,045
6.168127029	0,0419	0,2673	1,0248	1,06
6.171464425	0,038	0,2837	1,0333	1,072
6.172623539	0,039	0,2864	1,0311	1,071
6.176736404	0,0434	0,2756	1,0169	1,055
6.177086144	0,0473	0,2656	1,0089	1,044
6.179609633	0,0419	0,2703	1,013	1,049
6.182542602	0,0324	0,2878	1,0221	1,062
6.18517531	0,0263	0,2991	1,0245	1,068
6.187339633	0,0275	0,2913	1,0128	1,054
6.189584529	0,0331	0,2724	1,0016	1,038
6.192296039	0,028	0,2629	1,0033	1,038
6.19458531	0,0226	0,272	1,0177	1,054
6.196746664	0,0148	0,2874	1,027	1,067
6.199573487	0,0197	0,2881	1,0223	1,062
6.20196031	0,0272	0,2751	1,0038	1,041
6.2040038	0,0292	0,2661	0,992	1,028
6.206477967	0,0233	0,269	0,9937	1,03
6.209872654	0,0177	0,2839	0,9976	1,037
6.211584008	0,0126	0,2964	0,9964	1,04
6.214267394	0,0165	0,2932	0,9852	1,028
6.216072185	0,0155	0,2795	0,97	1,01
6.218525154	0,0167	0,2761	0,9695	1,008
6.221123956	0,0106	0,2805	0,9823	1,022
6.223865727	0,0082	0,2937	0,9969	1,039
6.22613505	0,0136	0,2942	1,0001	1,043
6.228877706	0,0197	0,2866	0,9918	1,033
6.232165779	0,026	0,2766	0,983	1,021
6.233269425	0,0224	0,2795	0,9854	1,025
6.23709781	0,0162	0,2959	0,9876	1,031
6.238344633	0,017	0,3032	0,9903	1,036
6.240513279	0,0238	0,2969	0,984	1,028
6.24396255	0,0302	0,2834	0,9703	1,011
6.244673487	0,0321	0,2766	0,9683	1,008
6.247588331	0,0289	0,2849	0,9759	1,017
6.24996156	0,026	0,2966	0,9827	1,027
6.253000519	0,0275	0,2964	0,9739	1,018
6.253950831	0,0329	0,2817	0,9593	1
6.256518331	0,0358	0,271	0,95	0,989
6.258794425	0,0326	0,2768	0,9544	0,994
6.26105755	0,0272	0,292	0,9669	1,01
6.263612862	0,0258	0,3027	0,9681	1,015
6.266196248	0,0311	0,2939	0,96	1,004
6.272675779	0,0326	0,2778	0,9507	0,991
6.273314737	0,0263	0,2768	0,9571	0,997
6.273729269	0,0184	0,2852	0,9713	1,012
6.27574505	0,0131	0,2893	0,9864	1,028
6.2780113	0,0202	0,2808	0,9864	1,026
6.280624581	0,0275	0,2624	0,9845	1,019
6.282878696	0,0321	0,2507	0,9886	1,02
6.285585467	0,0302	0,2534	0,9998	1,032
6.287707342	0,0289	0,2654	1,0064	1,041
6.290128644	0,0297	0,2666	1,002	1,037
6.293309269	0,0387	0,2575	0,9898	1,024
6.295532914	0,0421	0,2502	0,981	1,013
6.298245987	0,0417	0,2551	0,9837	1,017
6.300943592	0,0333	0,2724	0,9918	1,029
6.308014789	0,0329	0,2827	0,9918	1,032
6.308747029	0,0324	0,2715	0,9832	1,021
6.308842394	0,0336	0,2553	0,9796	1,013
6.30942656	0,0292	0,258	0,9854	1,019
6.312589269	0,0197	0,27	0,9976	1,034
6.314110571	0,014	0,282	1,004	1,043
6.317736612	0,017	0,282	0,9996	1,039
6.319496873	0,0246	0,2693	0,9901	1,026
6.321907289	0,028	0,2641	0,9901	1,025
6.324076352	0,0226	0,2734	0,9986	1,036
6.327196352	0,0192	0,282	1,0042	1,043
6.3289138	0,0206	0,2822	1,0047	1,044
6.331947029	0,0277	0,2732	1,002	1,039
6.33556906	0,0319	0,2632	1,0013	1,036
6.337729789	0,0289	0,2644	1,0101	1,045
6.338045987	0,0265	0,2788	1,0243	1,062
6.342045675	0,0233	0,2869	1,0284	1,068
